3954,1701,1344,740,Malans,Graubünden,Baar,Zug,"Malans,Graubünden","Baar,Zug","46.9816699,9.5758945","47.1953729,8.526087",172
5890,1701,2258,740,Vevey,Waadt,Baar,Zug,"Vevey,Waadt","Baar,Zug","46.4628333,6.8419192","47.1953729,8.526087",173
6153,1701,2364,740,Monthey,Wallis,Baar,Zug,"Monthey,Wallis","Baar,Zug","46.2521873,6.9469598","47.1953729,8.526087",174
2701,1702,1040,741,Basel,Basel,Cham,Zug,"Basel,Basel","Cham,Zug","47.5595986,7.5885761","47.181225,8.4592089",175
3901,1702,1267,741,Chur,Graubünden,Cham,Zug,"Chur,Graubünden","Cham,Zug","46.8507835,9.5319859","47.181225,8.4592089",176
3722,1702,1303,741,Domat/Ems,Graubünden,Cham,Zug,"Domat/Ems,Graubünden","Cham,Zug","46.8336355,9.4473545","47.181225,8.4592089",177
4021,1703,1455,742,Baden,Aargau,Hünenberg,Zug,"Baden,Aargau","Hünenberg,Zug","47.47288,8.30809","47.1771936,8.4271865",178
141,1710,140,749,Thalwil,Zürich,Walchwil,Zug,"Thalwil,Zürich","Walchwil,Zug","47.2949282,8.5644799","47.100183,8.5162335",179
2321,2321,753,753,Attalens,Fribourg,Attalens,Fribourg,"Attalens,Fribourg","Attalens,Fribourg","46.5103309,6.8485685","46.5103309,6.8485685",180
5886,2321,2142,753,Montreux,Waadt,Attalens,Fribourg,"Montreux,Waadt","Attalens,Fribourg","46.4312213,6.9106799","46.5103309,6.8485685",181
2701,2061,1040,754,Basel,Basel,Auboranges,Fribourg,"Basel,Basel","Auboranges,Fribourg","47.5595986,7.5885761","46.5822239,6.8052223",182
2701,2066,1040,773,Basel,Basel,Chapelle,Fribourg,"Basel,Basel","Chapelle,Fribourg","47.5595986,7.5885761","46.5857175,6.8392134",183
2223,2096,836,874,Le Glèbe,Fribourg,Romont,Fribourg,"Le Glèbe,Fribourg","Romont,Fribourg","46.7163849,7.0330044","46.691887,6.9118086",184
2765,2471,1053,926,Binningen,Basel Land,Bättwil,Solothurn,"Binningen,Basel Land","Bättwil,Solothurn","47.5378697,7.5709878","47.4901324,7.5105407",185
4253,2471,1549,926,Magden,Aargau,Bättwil,Solothurn,"Magden,Aargau","Bättwil,Solothurn","47.5266505,7.814835","47.4901324,7.5105407",186
5611,2471,2228,926,Savigny,Waadt,Bättwil,Solothurn,"Savigny,Waadt","Bättwil,Solothurn","46.5383864,6.7321079","47.4901324,7.5105407",187
5890,2471,2258,926,Vevey,Waadt,Bättwil,Solothurn,"Vevey,Waadt","Bättwil,Solothurn","46.4628333,6.8419192","47.4901324,7.5105407",188
261,2473,1,942,Zürich,Zürich,Dornach,Solothurn,"Zürich,Zürich","Dornach,Solothurn","47.3768866,8.541694","47.4790491,7.6170412",189
158,2473,135,942,Stäfa,Zürich,Dornach,Solothurn,"Stäfa,Zürich","Dornach,Solothurn","47.2392343,8.7351356","47.4790491,7.6170412",190
4172,2473,1566,942,Münchwilen (AG),Aargau,Dornach,Solothurn,"Münchwilen (AG),Aargau","Dornach,Solothurn","47.5399234,7.9667513","47.4790491,7.6170412",191
4021,2401,1455,944,Baden,Aargau,Egerkingen,Solothurn,"Baden,Aargau","Egerkingen,Solothurn","47.47288,8.30809","47.3214014,7.7936947",192
5586,2401,1914,944,Lausanne,Waadt,Egerkingen,Solothurn,"Lausanne,Waadt","Egerkingen,Solothurn","46.5196535,6.6322734","47.3214014,7.7936947",193
2581,2574,1013,945,Olten,Solothurn,Eppenberg-Wöschnau,Solothurn,"Olten,Solothurn","Eppenberg-Wöschnau,Solothurn","47.3499624,7.9037034","47.3758233,8.02418",194
4005,2574,1499,945,Erlinsbach,Aargau,Eppenberg-Wöschnau,Solothurn,"Erlinsbach,Aargau","Eppenberg-Wöschnau,Solothurn","47.4067819,8.0111999","47.3758233,8.02418",195
2701,2546,1040,957,Basel,Basel,Grenchen,Solothurn,"Basel,Basel","Grenchen,Solothurn","47.5595986,7.5885761","47.1922876,7.3958907",196
261,2402,1,964,Zürich,Zürich,Härkingen,Solothurn,"Zürich,Zürich","Härkingen,Solothurn","47.3768866,8.541694","47.3073359,7.8189943",197
141,2402,140,964,Thalwil,Zürich,Härkingen,Solothurn,"Thalwil,Zürich","Härkingen,Solothurn","47.2949282,8.5644799","47.3073359,7.8189943",198
2772,2618,1101,970,Pfeffingen,Basel Land,Himmelried,Solothurn,"Pfeffingen,Basel Land","Himmelried,Solothurn","47.4586328,7.5900291","47.42219,7.59808",199
4172,2618,1566,970,Münchwilen (AG),Aargau,Himmelried,Solothurn,"Münchwilen (AG),Aargau","Himmelried,Solothurn","47.5399234,7.9667513","47.42219,7.59808",200
4172,2475,1566,971,Münchwilen (AG),Aargau,Hochwald,Solothurn,"Münchwilen (AG),Aargau","Hochwald,Solothurn","47.5399234,7.9667513","47.4574646,7.6431883",201
4253,2476,1549,972,Magden,Aargau,Hofstetten-Flüh,Solothurn,"Magden,Aargau","Hofstetten-Flüh,Solothurn","47.5266505,7.814835","47.4769723,7.5117799",202
4253,2477,1549,997,Magden,Aargau,Metzerlen-Mariastein,Solothurn,"Magden,Aargau","Metzerlen-Mariastein,Solothurn","47.5266505,7.814835","47.46586,7.46494",203
2701,2478,1040,1005,Basel,Basel,Nuglar-St.Pantaleon,Solothurn,"Basel,Basel","Nuglar-St.Pantaleon,Solothurn","47.5595986,7.5885761","47.4713115,7.6928374",204
2829,2478,1043,1005,Liestal,Basel Land,Nuglar-St.Pantaleon,Solothurn,"Liestal,Basel Land","Nuglar-St.Pantaleon,Solothurn","47.4866143,7.7334272","47.4713115,7.6928374",205
5130,2581,1902,1013,Tegna,Tessin,Olten,Solothurn,"Tegna,Tessin","Olten,Solothurn","46.186706,8.7443382","47.3499624,7.9037034",206
2581,2583,1013,1021,Olten,Solothurn,Schönenwerd,Solothurn,"Olten,Solothurn","Schönenwerd,Solothurn","47.3499624,7.9037034","47.3736954,8.0023269",207
4005,2583,1499,1021,Erlinsbach,Aargau,Schönenwerd,Solothurn,"Erlinsbach,Aargau","Schönenwerd,Solothurn","47.4067819,8.0111999","47.3736954,8.0023269",208
230,2701,168,1040,Winterthur,Zürich,Basel,Basel,"Winterthur,Zürich","Basel,Basel","47.4988196,8.7236889","47.5595986,7.5885761",209
5422,2703,1924,1042,Aubonne,Waadt,Riehen,Basel,"Aubonne,Waadt","Riehen,Basel","46.4953291,6.3918325","47.5848274,7.6499111",210
261,2761,1,1044,Zürich,Zürich,Aesch (BL),Basel Land,"Zürich,Zürich","Aesch (BL),Basel Land","47.3768866,8.541694","47.4672734,7.5979344",211
261,2763,1,1049,Zürich,Zürich,Arlesheim,Basel Land,"Zürich,Zürich","Arlesheim,Basel Land","47.3768866,8.541694","47.499576,7.6192212",212
5611,2764,2228,1052,Savigny,Waadt,Biel-Benken (BL),Basel Land,"Savigny,Waadt","Biel-Benken (BL),Basel Land","46.5383864,6.7321079","47.506272,7.5255321",213
2765,2765,1053,1053,Binningen,Basel Land,Binningen,Basel Land,"Binningen,Basel Land","Binningen,Basel Land","47.5378697,7.5709878","47.5378697,7.5709878",214
3251,2765,1183,1053,Altstätten,Sankt Gallen,Binningen,Basel Land,"Altstätten,Sankt Gallen","Binningen,Basel Land","47.3774633,9.5469133","47.5378697,7.5709878",215
4021,2765,1455,1053,Baden,Aargau,Binningen,Basel Land,"Baden,Aargau","Binningen,Basel Land","47.47288,8.30809","47.5378697,7.5709878",216
5586,2765,1914,1053,Lausanne,Waadt,Binningen,Basel Land,"Lausanne,Waadt","Binningen,Basel Land","46.5196535,6.6322734","47.5378697,7.5709878",217
4253,2781,1549,1055,Magden,Aargau,Blauen,Basel Land,"Magden,Aargau","Blauen,Basel Land","47.5266505,7.814835","47.4501556,7.5187797",218
5611,2781,2228,1055,Savigny,Waadt,Blauen,Basel Land,"Savigny,Waadt","Blauen,Basel Land","46.5383864,6.7321079","47.4501556,7.5187797",219
2782,2782,1059,1059,Brislach,Basel Land,Brislach,Basel Land,"Brislach,Basel Land","Brislach,Basel Land","47.41885,7.5427693","47.41885,7.5427693",220
261,2785,1,1067,Zürich,Zürich,Duggingen,Basel Land,"Zürich,Zürich","Duggingen,Basel Land","47.3768866,8.541694","47.4527468,7.6050304",221
5611,2768,2228,1069,Savigny,Waadt,Ettingen,Basel Land,"Savigny,Waadt","Ettingen,Basel Land","46.5383864,6.7321079","47.4819119,7.5448507",222
2782,2786,1059,1074,Brislach,Basel Land,Grellingen,Basel Land,"Brislach,Basel Land","Grellingen,Basel Land","47.41885,7.5427693","47.4409994,7.5905459",223
4021,2888,1455,1083,Baden,Aargau,Langenbruck,Basel Land,"Baden,Aargau","Langenbruck,Basel Land","47.47288,8.30809","47.3483495,7.7686817",224
2782,2787,1059,1085,Brislach,Basel Land,Laufen,Basel Land,"Brislach,Basel Land","Laufen,Basel Land","47.41885,7.5427693","47.4204213,7.5004874",225
1058,2853,601,1091,Horw,Luzern,Maisprach,Basel Land,"Horw,Luzern","Maisprach,Basel Land","47.0184461,8.3079399","47.5238529,7.8468307",226
261,2769,1,1092,Zürich,Zürich,Münchenstein,Basel Land,"Zürich,Zürich","Münchenstein,Basel Land","47.3768866,8.541694","47.5226485,7.6150661",227
2782,2789,1059,1094,Brislach,Basel Land,Nenzlingen,Basel Land,"Brislach,Basel Land","Nenzlingen,Basel Land","47.41885,7.5427693","47.447616,7.5619487",228
5611,2771,2228,1098,Savigny,Waadt,Oberwil (BL),Basel Land,"Savigny,Waadt","Oberwil (BL),Basel Land","46.5383864,6.7321079","47.5159745,7.5582003",229
261,2772,1,1101,Zürich,Zürich,Pfeffingen,Basel Land,"Zürich,Zürich","Pfeffingen,Basel Land","47.3768866,8.541694","47.4586328,7.5900291",230
2701,2772,1040,1101,Basel,Basel,Pfeffingen,Basel Land,"Basel,Basel","Pfeffingen,Basel Land","47.5595986,7.5885761","47.4586328,7.5900291",231
2772,2772,1101,1101,Pfeffingen,Basel Land,Pfeffingen,Basel Land,"Pfeffingen,Basel Land","Pfeffingen,Basel Land","47.4586328,7.5900291","47.4586328,7.5900291",232
4172,2772,1566,1101,Münchwilen (AG),Aargau,Pfeffingen,Basel Land,"Münchwilen (AG),Aargau","Pfeffingen,Basel Land","47.5399234,7.9667513","47.4586328,7.5900291",233
5611,2774,2228,1112,Savigny,Waadt,Schönenbuch,Basel Land,"Savigny,Waadt","Schönenbuch,Basel Land","46.5383864,6.7321079","47.5372246,7.5020252",234
5611,2775,2228,1117,Savigny,Waadt,Therwil,Basel Land,"Savigny,Waadt","Therwil,Basel Land","46.5383864,6.7321079","47.4990611,7.5532808",235
2782,2792,1059,1120,Brislach,Basel Land,Wahlen,Basel Land,"Brislach,Basel Land","Wahlen,Basel Land","47.41885,7.5427693","47.4012701,7.5156451",236
2782,2793,1059,1128,Brislach,Basel Land,Zwingen,Basel Land,"Brislach,Basel Land","Zwingen,Basel Land","47.41885,7.5427693","47.4371566,7.5308866",237
121,2939,162,1129,Wetzikon (ZH),Zürich,Schaffhausen,Schaffhausen,"Wetzikon (ZH),Zürich","Schaffhausen,Schaffhausen","47.3270602,8.801356","47.6958897,8.6380489",238
55,2933,38,1134,Eglisau,Zürich,Buchberg,Schaffhausen,"Eglisau,Zürich","Buchberg,Schaffhausen","47.5762223,8.5219809","47.5732503,8.5627138",239
217,2933,39,1134,Elgg,Zürich,Buchberg,Schaffhausen,"Elgg,Zürich","Buchberg,Schaffhausen","47.4910721,8.8665461","47.5732503,8.5627138",240
57,2933,50,1134,Freienstein-Teufen,Zürich,Buchberg,Schaffhausen,"Freienstein-Teufen,Zürich","Buchberg,Schaffhausen","47.5313791,8.5851744","47.5732503,8.5627138",241
55,2938,38,1148,Eglisau,Zürich,Rüdlingen,Schaffhausen,"Eglisau,Zürich","Rüdlingen,Schaffhausen","47.5762223,8.5219809","47.5788217,8.5719689",242
217,2938,39,1148,Elgg,Zürich,Rüdlingen,Schaffhausen,"Elgg,Zürich","Rüdlingen,Schaffhausen","47.4910721,8.8665461","47.5788217,8.5719689",243
3236,3033,1248,1162,St. Margrethen,Sankt Gallen,Lutzenberg,Appenzell Ausserhoden,"St. Margrethen,Sankt Gallen","Lutzenberg,Appenzell Ausserhoden","47.4496088,9.6376089","47.4591355,9.5798361",244
1341,3035,670,1164,Altendorf,Schwyz,Reute,Appenzell Ausserhoden,"Altendorf,Schwyz","Reute,Appenzell Ausserhoden","47.1914822,8.8299043","47.419751,9.5760652",245
261,3024,1,1169,Zürich,Zürich,Teufen,Appenzell Ausserhoden,"Zürich,Zürich","Teufen,Appenzell Ausserhoden","47.3768866,8.541694","47.390742,9.3892463",246
2601,3024,918,1169,Solothurn,Solothurn,Teufen,Appenzell Ausserhoden,"Solothurn,Solothurn","Teufen,Appenzell Ausserhoden","47.2088348,7.532291","47.390742,9.3892463",247
4501,3024,1705,1169,Kradolf-Schönenberg,Thurgau,Teufen,Appenzell Ausserhoden,"Kradolf-Schönenberg,Thurgau","Teufen,Appenzell Ausserhoden","47.5213353,9.1987635","47.390742,9.3892463",248
4671,3024,1706,1169,Kreuzlingen,Thurgau,Teufen,Appenzell Ausserhoden,"Kreuzlingen,Thurgau","Teufen,Appenzell Ausserhoden","47.6447397,9.1707858","47.390742,9.3892463",249
1341,3037,670,1174,Altendorf,Schwyz,Walzenhausen,Appenzell Ausserhoden,"Altendorf,Schwyz","Walzenhausen,Appenzell Ausserhoden","47.1914822,8.8299043","47.4513643,9.6023288",250
3231,3037,1186,1174,Au (SG),Sankt Gallen,Walzenhausen,Appenzell Ausserhoden,"Au (SG),Sankt Gallen","Walzenhausen,Appenzell Ausserhoden","47.431055,9.6343097","47.4513643,9.6023288",251
3236,3037,1248,1174,St. Margrethen,Sankt Gallen,Walzenhausen,Appenzell Ausserhoden,"St. Margrethen,Sankt Gallen","Walzenhausen,Appenzell Ausserhoden","47.4496088,9.6376089","47.4513643,9.6023288",252
1341,3038,670,1175,Altendorf,Schwyz,Wolfhalden,Appenzell Ausserhoden,"Altendorf,Schwyz","Wolfhalden,Appenzell Ausserhoden","47.1914822,8.8299043","47.45371,9.55054",253
1341,3111,670,1178,Altendorf,Schwyz,Oberegg,Appenzell Innerrhoden,"Altendorf,Schwyz","Oberegg,Appenzell Innerrhoden","47.1914822,8.8299043","47.4228209,9.5498523",254
191,3203,35,1182,Dübendorf,Zürich,St. Gallen,Sankt Gallen,"Dübendorf,Zürich","St. Gallen,Sankt Gallen","47.3971476,8.6180128","47.4244818,9.3767173",255
1702,3203,741,1182,Cham,Zug,St. Gallen,Sankt Gallen,"Cham,Zug","St. Gallen,Sankt Gallen","47.181225,8.4592089","47.4244818,9.3767173",256
2601,3203,918,1182,Solothurn,Solothurn,St. Gallen,Sankt Gallen,"Solothurn,Solothurn","St. Gallen,Sankt Gallen","47.2088348,7.532291","47.4244818,9.3767173",257
4671,3203,1706,1182,Kreuzlingen,Thurgau,St. Gallen,Sankt Gallen,"Kreuzlingen,Thurgau","St. Gallen,Sankt Gallen","47.6447397,9.1707858","47.4244818,9.3767173",258
2196,3251,750,1183,Fribourg,Fribourg,Altstätten,Sankt Gallen,"Fribourg,Fribourg","Altstätten,Sankt Gallen","46.8064773,7.1619719","47.3774633,9.5469133",259
1341,3233,670,1191,Altendorf,Schwyz,Berneck,Sankt Gallen,"Altendorf,Schwyz","Berneck,Sankt Gallen","47.1914822,8.8299043","47.4255058,9.6135168",260
1322,3233,674,1191,Freienbach,Schwyz,Berneck,Sankt Gallen,"Freienbach,Schwyz","Berneck,Sankt Gallen","47.2064107,8.7565933","47.4255058,9.6135168",261
141,3271,140,1193,Thalwil,Zürich,Buchs (SG),Sankt Gallen,"Thalwil,Zürich","Buchs (SG),Sankt Gallen","47.2949282,8.5644799","47.1655403,9.4708594",262
1711,3271,739,1193,Zug,Zug,Buchs (SG),Sankt Gallen,"Zug,Zug","Buchs (SG),Sankt Gallen","47.1661672,8.5154946","47.1655403,9.4708594",263
120,3332,153,1201,Wald (ZH),Zürich,Eschenbach (SG),Sankt Gallen,"Wald (ZH),Zürich","Eschenbach (SG),Sankt Gallen","47.2771375,8.9155608","47.2406093,8.9220805",264
3275,3272,1246,1205,Sevelen,Sankt Gallen,Gams,Sankt Gallen,"Sevelen,Sankt Gallen","Gams,Sankt Gallen","47.1218764,9.486948","47.2039131,9.4413218",265
3276,3272,1259,1205,Wartau,Sankt Gallen,Gams,Sankt Gallen,"Wartau,Sankt Gallen","Gams,Sankt Gallen","47.09181,9.47739","47.2039131,9.4413218",266
120,3333,153,1208,Wald (ZH),Zürich,Goldingen,Sankt Gallen,"Wald (ZH),Zürich","Goldingen,Sankt Gallen","47.2771375,8.9155608","47.2629383,8.9663634",267
3212,3392,1198,1216,Eggersriet,Sankt Gallen,Kirchberg (SG),Sankt Gallen,"Eggersriet,Sankt Gallen","Kirchberg (SG),Sankt Gallen","47.4426685,9.4719247","47.4113533,9.0401819",268
3392,3392,1216,1216,Kirchberg (SG),Sankt Gallen,Kirchberg (SG),Sankt Gallen,"Kirchberg (SG),Sankt Gallen","Kirchberg (SG),Sankt Gallen","47.4113533,9.0401819","47.4113533,9.0401819",269
261,3256,1,1241,Zürich,Zürich,Rüthi (SG),Sankt Gallen,"Zürich,Zürich","Rüthi (SG),Sankt Gallen","47.3768866,8.541694","47.2936044,9.5376332",270
9,3256,91,1241,Mettmenstetten,Zürich,Rüthi (SG),Sankt Gallen,"Mettmenstetten,Zürich","Rüthi (SG),Sankt Gallen","47.2437032,8.4628831","47.2936044,9.5376332",271
3203,3236,1182,1248,St. Gallen,Sankt Gallen,St. Margrethen,Sankt Gallen,"St. Gallen,Sankt Gallen","St. Margrethen,Sankt Gallen","47.4244818,9.3767173","47.4496088,9.6376089",272
2196,3298,750,1258,Fribourg,Fribourg,Walenstadt,Sankt Gallen,"Fribourg,Fribourg","Walenstadt,Sankt Gallen","46.8064773,7.1619719","47.12398,9.31603",273
5724,3298,2154,1258,Nyon,Waadt,Walenstadt,Sankt Gallen,"Nyon,Waadt","Walenstadt,Sankt Gallen","46.3832683,6.2347852","47.12398,9.31603",274
261,3238,1,1262,Zürich,Zürich,Widnau,Sankt Gallen,"Zürich,Zürich","Widnau,Sankt Gallen","47.3768866,8.541694","47.4055145,9.6375563",275
3251,3238,1183,1262,Altstätten,Sankt Gallen,Widnau,Sankt Gallen,"Altstätten,Sankt Gallen","Widnau,Sankt Gallen","47.3774633,9.5469133","47.4055145,9.6375563",276
3238,3238,1262,1262,Widnau,Sankt Gallen,Widnau,Sankt Gallen,"Widnau,Sankt Gallen","Widnau,Sankt Gallen","47.4055145,9.6375563","47.4055145,9.6375563",277
3212,3901,1198,1267,Eggersriet,Sankt Gallen,Chur,Graubünden,"Eggersriet,Sankt Gallen","Chur,Graubünden","47.4426685,9.4719247","46.8507835,9.5319859",278
3392,3901,1216,1267,Kirchberg (SG),Sankt Gallen,Chur,Graubünden,"Kirchberg (SG),Sankt Gallen","Chur,Graubünden","47.4113533,9.0401819","46.8507835,9.5319859",279
3901,3901,1267,1267,Chur,Graubünden,Chur,Graubünden,"Chur,Graubünden","Chur,Graubünden","46.8507835,9.5319859","46.8507835,9.5319859",280
230,3921,168,1274,Winterthur,Zürich,Arosa,Graubünden,"Winterthur,Zürich","Arosa,Graubünden","47.4988196,8.7236889","46.7823704,9.6799111",281
2939,3921,1129,1274,Schaffhausen,Schaffhausen,Arosa,Graubünden,"Schaffhausen,Schaffhausen","Arosa,Graubünden","47.6958897,8.6380489","46.7823704,9.6799111",282
2257,3851,791,1300,Cressier,Fribourg,Davos,Graubünden,"Cressier,Fribourg","Davos,Graubünden","46.8988241,7.1400445","46.8027453,9.8359701",283
3276,3953,1259,1342,Wartau,Sankt Gallen,Maienfeld,Graubünden,"Wartau,Sankt Gallen","Maienfeld,Graubünden","47.09181,9.47739","47.00571,9.530813",284
3953,3953,1342,1342,Maienfeld,Graubünden,Maienfeld,Graubünden,"Maienfeld,Graubünden","Maienfeld,Graubünden","47.00571,9.530813","47.00571,9.530813",285
3943,3953,1347,1342,Mastrils,Graubünden,Maienfeld,Graubünden,"Mastrils,Graubünden","Maienfeld,Graubünden","46.96628,9.54229","47.00571,9.530813",286
154,3787,80,1405,Küsnacht (ZH),Zürich,St. Moritz,Graubünden,"Küsnacht (ZH),Zürich","St. Moritz,Graubünden","47.3189227,8.5844705","46.4907973,9.8355079",287
1063,3787,609,1405,Meggen,Luzern,St. Moritz,Graubünden,"Meggen,Luzern","St. Moritz,Graubünden","47.0458287,8.3724158","46.4907973,9.8355079",288
1707,4001,746,1445,Risch,Zug,Aarau,Aargau,"Risch,Zug","Aarau,Aargau","47.1410511,8.4298274","47.390434,8.0457015",289
5130,4271,1902,1446,Tegna,Tessin,Aarburg,Aargau,"Tegna,Tessin","Aarburg,Aargau","46.186706,8.7443382","47.3205914,7.9066923",290
4021,4323,1455,1454,Baden,Aargau,Bad Zurzach,Aargau,"Baden,Aargau","Bad Zurzach,Aargau","47.47288,8.30809","47.5877895,8.2933248",291
4315,4323,1590,1454,Rekingen (AG),Aargau,Bad Zurzach,Aargau,"Rekingen (AG),Aargau","Bad Zurzach,Aargau","47.56982,8.32183","47.5877895,8.2933248",292
243,4022,31,1459,Dietikon,Zürich,Bellikon,Aargau,"Dietikon,Zürich","Bellikon,Aargau","47.4053885,8.39977","47.3891984,8.3440277",293
243,4023,31,1461,Dietikon,Zürich,Bergdietikon,Aargau,"Dietikon,Zürich","Bergdietikon,Aargau","47.4053885,8.39977","47.3934257,8.390457",294
2888,4023,1083,1461,Langenbruck,Basel Land,Bergdietikon,Aargau,"Langenbruck,Basel Land","Bergdietikon,Aargau","47.3483495,7.7686817","47.3934257,8.390457",295
2888,4062,1083,1462,Langenbruck,Basel Land,Berikon,Aargau,"Langenbruck,Basel Land","Berikon,Aargau","47.3483495,7.7686817","47.352,8.37021",296
1021,4227,563,1464,Aesch (LU),Luzern,Bettwil,Aargau,"Aesch (LU),Luzern","Bettwil,Aargau","47.2559244,8.2411615","47.2903281,8.2693321",297
4227,4227,1464,1464,Bettwil,Aargau,Bettwil,Aargau,"Bettwil,Aargau","Bettwil,Aargau","47.2903281,8.2693321","47.2903281,8.2693321",298
1331,4231,680,1486,Küssnacht am Rigi,Schwyz,Dietwil,Aargau,"Küssnacht am Rigi,Schwyz","Dietwil,Aargau","47.0843237,8.4431621","47.1488021,8.3920498",299
1703,4231,742,1486,Hünenberg,Zug,Dietwil,Aargau,"Hünenberg,Zug","Dietwil,Aargau","47.1771936,8.4271865","47.1488021,8.3920498",300
6297,4231,2424,1486,Visp,Wallis,Dietwil,Aargau,"Visp,Wallis","Dietwil,Aargau","46.2947277,7.8821204","47.1488021,8.3920498",301
1701,4097,740,1495,Baar,Zug,Elfingen,Aargau,"Baar,Zug","Elfingen,Aargau","47.1953729,8.526087","47.5084111,8.0994405",302
4083,4097,1663,1495,Zufikon,Aargau,Elfingen,Aargau,"Zufikon,Aargau","Elfingen,Aargau","47.3455892,8.3577623","47.5084111,8.0994405",303
4021,4026,1455,1497,Baden,Aargau,Ennetbaden,Aargau,"Baden,Aargau","Ennetbaden,Aargau","47.47288,8.30809","47.4795038,8.3143249",304
4026,4026,1497,1497,Ennetbaden,Aargau,Ennetbaden,Aargau,"Ennetbaden,Aargau","Ennetbaden,Aargau","47.4795038,8.3143249","47.4795038,8.3143249",305
2831,4252,1102,1529,Pratteln,Basel Land,Kaiseraugst,Aargau,"Pratteln,Basel Land","Kaiseraugst,Aargau","47.5183198,7.6919889","47.5380277,7.7289624",306
243,4030,31,1533,Dietikon,Zürich,Killwangen,Aargau,"Dietikon,Zürich","Killwangen,Aargau","47.4053885,8.39977","47.4326177,8.3484353",307
1702,4310,741,1536,Cham,Zug,Koblenz,Aargau,"Cham,Zug","Koblenz,Aargau","47.181225,8.4592089","47.60954,8.23842",308
4312,4310,1543,1536,Lengnau (AG),Aargau,Koblenz,Aargau,"Lengnau (AG),Aargau","Koblenz,Aargau","47.5204237,8.3296194","47.60954,8.23842",309
2546,4204,957,1570,Grenchen,Solothurn,Niederlenz,Aargau,"Grenchen,Solothurn","Niederlenz,Aargau","47.1922876,7.3958907","47.4015698,8.1761165",310
4671,4204,1706,1570,Kreuzlingen,Thurgau,Niederlenz,Aargau,"Kreuzlingen,Thurgau","Niederlenz,Aargau","47.6447397,9.1707858","47.4015698,8.1761165",311
1331,4237,680,1581,Küssnacht am Rigi,Schwyz,Oberrüti,Aargau,"Küssnacht am Rigi,Schwyz","Oberrüti,Aargau","47.0843237,8.4431621","47.1659772,8.3944487",312
1703,4237,742,1581,Hünenberg,Zug,Oberrüti,Aargau,"Hünenberg,Zug","Oberrüti,Aargau","47.1771936,8.4271865","47.1659772,8.3944487",313
4021,4237,1455,1581,Baden,Aargau,Oberrüti,Aargau,"Baden,Aargau","Oberrüti,Aargau","47.47288,8.30809","47.1659772,8.3944487",314
261,4038,1,1582,Zürich,Zürich,Obersiggenthal,Aargau,"Zürich,Zürich","Obersiggenthal,Aargau","47.3768866,8.541694","47.4869944,8.2918057",315
2701,4038,1040,1582,Basel,Basel,Obersiggenthal,Aargau,"Basel,Basel","Obersiggenthal,Aargau","47.5595986,7.5885761","47.4869944,8.2918057",316
2702,4038,1041,1582,Bettingen,Basel,Obersiggenthal,Aargau,"Bettingen,Basel","Obersiggenthal,Aargau","47.5709866,7.6651414","47.4869944,8.2918057",317
2765,4038,1053,1582,Binningen,Basel Land,Obersiggenthal,Aargau,"Binningen,Basel Land","Obersiggenthal,Aargau","47.5378697,7.5709878","47.4869944,8.2918057",318
4021,4038,1455,1582,Baden,Aargau,Obersiggenthal,Aargau,"Baden,Aargau","Obersiggenthal,Aargau","47.47288,8.30809","47.4869944,8.2918057",319
4095,4038,1478,1582,Brugg,Aargau,Obersiggenthal,Aargau,"Brugg,Aargau","Obersiggenthal,Aargau","47.4867355,8.2109103","47.4869944,8.2918057",320
4038,4038,1582,1582,Obersiggenthal,Aargau,Obersiggenthal,Aargau,"Obersiggenthal,Aargau","Obersiggenthal,Aargau","47.4869944,8.2918057","47.4869944,8.2918057",321
5130,4280,1902,1585,Tegna,Tessin,Oftringen,Aargau,"Tegna,Tessin","Oftringen,Aargau","46.186706,8.7443382","47.3129528,7.9198655",322
243,4039,31,1591,Dietikon,Zürich,Remetschwil,Aargau,"Dietikon,Zürich","Remetschwil,Aargau","47.4053885,8.39977","47.4083745,8.3266242",323
1058,4258,601,1593,Horw,Luzern,Rheinfelden,Aargau,"Horw,Luzern","Rheinfelden,Aargau","47.0184461,8.3079399","47.55219,7.7922914",324
5586,4258,1914,1593,Lausanne,Waadt,Rheinfelden,Aargau,"Lausanne,Waadt","Rheinfelden,Aargau","46.5196535,6.6322734","47.55219,7.7922914",325
141,4282,140,1596,Thalwil,Zürich,Rothrist,Aargau,"Thalwil,Zürich","Rothrist,Aargau","47.2949282,8.5644799","47.302214,7.8774496",326
243,4075,31,1598,Dietikon,Zürich,Rudolfstetten-Friedlisberg,Aargau,"Dietikon,Zürich","Rudolfstetten-Friedlisberg,Aargau","47.4053885,8.39977","47.3690655,8.3807414",327
2888,4075,1083,1598,Langenbruck,Basel Land,Rudolfstetten-Friedlisberg,Aargau,"Langenbruck,Basel Land","Rudolfstetten-Friedlisberg,Aargau","47.3483495,7.7686817","47.3690655,8.3807414",328
1703,4239,742,1617,Hünenberg,Zug,Sins,Aargau,"Hünenberg,Zug","Sins,Aargau","47.1771936,8.4271865","47.1914437,8.3956737",329
4021,4239,1455,1617,Baden,Aargau,Sins,Aargau,"Baden,Aargau","Sins,Aargau","47.47288,8.30809","47.1914437,8.3956737",330
